,target_com,depth,target_per,総収益,投資金額,出現数,購買予測数,利益率,購買的中率,的中数,number_i
23593,49.0,7.0,82.0,308270.0,260800.0,23.0,2608.0,118.20168711656444,0.8052147239263804,21.0,31.0
23816,50.0,4.0,107.0,105980.0,92900.0,14.0,929.0,114.07965554359528,0.7534983853606028,7.0,56.0
24015,50.0,6.0,108.0,109330.0,96700.0,14.0,967.0,113.06101344364012,0.8273009307135472,8.0,57.0
24016,50.0,6.0,109.0,105980.0,88000.0,14.0,880.0,120.4318181818182,0.7954545454545454,7.0,58.0
24017,50.0,6.0,110.0,109330.0,82900.0,14.0,829.0,131.88178528347407,0.965018094089264,8.0,59.0
24018,50.0,6.0,111.0,109330.0,82900.0,14.0,829.0,131.88178528347407,0.965018094089264,8.0,60.0
24019,50.0,6.0,112.0,103820.0,76200.0,14.0,762.0,136.246719160105,0.7874015748031495,6.0,61.0
24116,50.0,7.0,110.0,109330.0,85000.0,14.0,850.0,128.6235294117647,0.9411764705882352,8.0,59.0
24117,50.0,7.0,111.0,109330.0,85000.0,14.0,850.0,128.6235294117647,0.9411764705882352,8.0,60.0
24118,50.0,7.0,112.0,105980.0,77200.0,14.0,772.0,137.279792746114,0.9067357512953368,7.0,61.0
24119,50.0,7.0,113.0,103820.0,73500.0,14.0,735.0,141.2517006802721,0.8163265306122449,6.0,62.0
24215,50.0,8.0,110.0,105980.0,84400.0,14.0,844.0,125.56872037914692,0.8293838862559242,7.0,59.0
24216,50.0,8.0,111.0,105980.0,84400.0,14.0,844.0,125.56872037914692,0.8293838862559242,7.0,60.0
24217,50.0,8.0,112.0,103820.0,79700.0,14.0,797.0,130.26348808030113,0.7528230865746549,6.0,61.0
24290,51.0,4.0,86.0,230260.0,194000.0,16.0,1940.0,118.69072164948452,0.7731958762886598,15.0,35.0
24387,51.0,5.0,84.0,230260.0,195900.0,16.0,1959.0,117.53956100051045,0.7656967840735069,15.0,33.0
24388,51.0,5.0,85.0,230260.0,192500.0,16.0,1925.0,119.61558441558444,0.7792207792207793,15.0,34.0
24483,51.0,6.0,81.0,230260.0,202200.0,16.0,2022.0,113.87734915924828,0.7418397626112759,15.0,30.0
24484,51.0,6.0,82.0,230260.0,196900.0,16.0,1969.0,116.94261046216354,0.7618080243778568,15.0,31.0
24485,51.0,6.0,83.0,230260.0,196900.0,16.0,1969.0,116.94261046216354,0.7618080243778568,15.0,32.0
24486,51.0,6.0,84.0,230260.0,190100.0,16.0,1901.0,121.12572330352448,0.7890583903208838,15.0,33.0
24487,51.0,6.0,85.0,230260.0,187600.0,16.0,1876.0,122.73987206823028,0.7995735607675907,15.0,34.0
24580,51.0,7.0,79.0,230260.0,203000.0,16.0,2030.0,113.42857142857143,0.7389162561576355,15.0,28.0
