,racer_1_rank,racer_1_age,racer_1_doub,racer_1_ave_st,racer_2_rank,racer_2_age,racer_2_doub,racer_2_ave_st,racer_3_rank,racer_3_age,racer_3_doub,racer_3_ave_st,racer_4_rank,racer_4_age,racer_4_doub,racer_4_ave_st,racer_5_rank,racer_5_age,racer_5_doub,racer_5_ave_st,racer_6_rank,racer_6_age,racer_6_doub,racer_6_ave_st,race_1,race_2,race_3,race_4,race_5,race_6,race_7,race_8,race_9,race_10,race_11,race_12,racer_1_male_0,racer_1_male_1,racer_2_male_0,racer_2_male_1,racer_3_male_0,racer_3_male_1,racer_4_male_0,racer_4_male_1,racer_5_male_0,racer_5_male_1,racer_6_male_0,racer_6_male_1
99,3,32.0,0.43,0.18,3,46.0,0.352,0.17,2,35.0,0.241,0.19,2,30.0,0.27,0.22,3,43.0,0.366,0.19,2,39.0,0.361,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
100,4,33.0,0.479,0.16,4,32.0,0.462,0.17,3,38.0,0.469,0.15,3,37.0,0.441,0.16,3,30.0,0.379,0.17,4,32.0,0.525,0.14,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
101,4,33.0,0.543,0.17,4,31.0,0.552,0.14,2,31.0,0.352,0.18,4,28.0,0.46,0.15,2,27.0,0.256,0.17,4,30.0,0.531,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
102,2,26.0,0.166,0.19,2,44.0,0.108,0.21,2,30.0,0.288,0.17,3,40.0,0.342,0.15,2,48.0,0.31,0.18,1,32.0,0.052,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
103,2,41.0,0.324,0.18,4,32.0,0.462,0.17,2,27.0,0.31,0.18,3,41.0,0.418,0.21,4,33.0,0.479,0.16,2,42.0,0.157,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
104,4,38.0,0.479,0.17,2,36.0,0.114,0.2,2,35.0,0.241,0.19,4,28.0,0.46,0.15,4,32.0,0.525,0.14,2,32.0,0.278,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
105,2,39.0,0.361,0.17,2,31.0,0.29,0.21,3,32.0,0.43,0.18,4,33.0,0.543,0.17,3,30.0,0.379,0.17,2,36.0,0.324,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
106,2,26.0,0.252,0.2,3,43.0,0.366,0.19,3,35.0,0.465,0.15,3,37.0,0.441,0.16,2,34.0,0.254,0.2,1,24.0,0.061,0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
107,4,31.0,0.552,0.14,1,33.0,0.255,0.2,2,42.0,0.157,0.17,2,32.0,0.278,0.19,2,30.0,0.27,0.22,1,25.0,0.072,0.21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
108,3,41.0,0.418,0.21,2,37.0,0.355,0.2,3,38.0,0.469,0.15,2,36.0,0.324,0.16,2,47.0,0.317,0.18,2,31.0,0.352,0.18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
109,2,44.0,0.219,0.18,3,41.0,0.352,0.16,3,46.0,0.352,0.17,2,31.0,0.29,0.21,4,30.0,0.531,0.14,2,27.0,0.256,0.17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
110,4,33.0,0.479,0.16,4,32.0,0.525,0.14,4,33.0,0.543,0.17,2,35.0,0.241,0.19,3,43.0,0.366,0.19,2,41.0,0.324,0.18,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
111,3,30.0,0.379,0.17,2,30.0,0.27,0.22,4,28.0,0.46,0.15,3,38.0,0.469,0.15,4,32.0,0.462,0.17,2,26.0,0.252,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
112,4,30.0,0.531,0.14,4,31.0,0.552,0.14,3,37.0,0.441,0.16,3,32.0,0.43,0.18,2,37.0,0.355,0.2,4,38.0,0.479,0.17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
113,2,31.0,0.352,0.18,2,44.0,0.219,0.18,3,40.0,0.342,0.15,2,36.0,0.114,0.2,2,27.0,0.31,0.18,2,39.0,0.361,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
114,1,33.0,0.255,0.2,2,34.0,0.254,0.2,1,25.0,0.072,0.21,3,46.0,0.352,0.17,2,44.0,0.108,0.21,1,24.0,0.061,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
115,2,32.0,0.278,0.19,2,26.0,0.166,0.19,4,31.0,0.552,0.14,1,32.0,0.052,0.21,3,32.0,0.43,0.18,2,44.0,0.219,0.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
116,2,26.0,0.252,0.2,2,42.0,0.157,0.17,2,35.0,0.241,0.19,2,30.0,0.288,0.17,3,35.0,0.465,0.15,2,27.0,0.31,0.18,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
117,4,38.0,0.479,0.17,2,27.0,0.256,0.17,2,47.0,0.317,0.18,3,43.0,0.366,0.19,3,41.0,0.352,0.16,1,32.0,0.052,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
118,3,38.0,0.469,0.15,2,48.0,0.31,0.18,2,34.0,0.254,0.2,2,26.0,0.166,0.19,2,31.0,0.29,0.21,1,33.0,0.255,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
119,1,25.0,0.072,0.21,2,31.0,0.352,0.18,2,44.0,0.219,0.18,4,32.0,0.462,0.17,2,30.0,0.288,0.17,2,30.0,0.27,0.22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
120,2,27.0,0.31,0.18,2,47.0,0.317,0.18,2,44.0,0.108,0.21,2,39.0,0.361,0.17,2,32.0,0.278,0.19,4,33.0,0.479,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
121,3,40.0,0.342,0.15,2,36.0,0.324,0.16,2,48.0,0.31,0.18,3,41.0,0.352,0.16,3,46.0,0.352,0.17,2,36.0,0.114,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
122,2,30.0,0.27,0.22,2,37.0,0.355,0.2,3,43.0,0.366,0.19,4,31.0,0.552,0.14,2,41.0,0.324,0.18,2,26.0,0.252,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
123,4,33.0,0.479,0.16,3,32.0,0.43,0.18,4,32.0,0.462,0.17,2,35.0,0.241,0.19,3,38.0,0.469,0.15,4,38.0,0.479,0.17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
124,4,30.0,0.531,0.14,3,30.0,0.379,0.17,4,33.0,0.543,0.17,4,32.0,0.525,0.14,3,37.0,0.441,0.16,4,28.0,0.46,0.15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
125,1,39.0,0.231,0.19,1,51.0,0.043,0.24,2,47.0,0.214,0.2,4,35.0,0.531,0.17,2,30.0,0.307,0.16,2,24.0,0.14,0.17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
126,1,45.0,0.04,0.23,2,38.0,0.297,0.2,2,51.0,0.14,0.25,2,30.0,0.228,0.16,2,24.0,0.34,0.18,1,26.0,0.081,0.16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
127,2,47.0,0.238,0.22,2,44.0,0.218,0.28,4,31.0,0.447,0.19,4,23.0,0.461,0.19,2,38.0,0.15,0.23,2,24.0,0.118,0.22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
128,2,41.0,0.163,0.23,1,51.0,0.022,0.28,2,26.0,0.409,0.16,1,23.0,0.082,0.21,2,40.0,0.341,0.17,2,34.0,0.176,0.21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
129,2,50.0,0.207,0.2,3,39.0,0.365,0.18,2,35.0,0.31,0.21,3,32.0,0.388,0.18,2,45.0,0.184,0.22,4,44.0,0.464,0.19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
130,4,31.0,0.436,0.16,2,51.0,0.129,0.25,1,39.0,0.231,0.19,2,24.0,0.34,0.18,3,25.0,0.39,0.17,2,48.0,0.214,0.22,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
131,2,52.0,0.106,0.24,3,25.0,0.382,0.18,4,36.0,0.594,0.19,2,38.0,0.15,0.23,2,47.0,0.214,0.2,4,29.0,0.5,0.18,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
132,3,39.0,0.365,0.18,2,30.0,0.228,0.16,2,40.0,0.341,0.17,3,33.0,0.395,0.19,2,22.0,0.159,0.26,4,23.0,0.461,0.19,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
133,3,25.0,0.382,0.18,2,26.0,0.409,0.16,4,35.0,0.531,0.17,2,44.0,0.218,0.28,2,48.0,0.214,0.22,3,32.0,0.388,0.18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
134,2,33.0,0.367,0.17,4,36.0,0.594,0.19,2,34.0,0.176,0.21,4,43.0,0.422,0.16,4,44.0,0.464,0.19,3,25.0,0.39,0.17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
135,4,38.0,0.464,0.15,4,31.0,0.436,0.16,4,29.0,0.5,0.18,4,27.0,0.52,0.18,3,33.0,0.371,0.19,3,40.0,0.359,0.17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
136,1,51.0,0.043,0.24,2,22.0,0.159,0.26,2,41.0,0.163,0.23,4,44.0,0.464,0.19,2,51.0,0.129,0.25,1,45.0,0.04,0.23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
137,2,34.0,0.176,0.21,3,51.0,0.392,0.2,2,48.0,0.214,0.22,2,33.0,0.367,0.17,2,52.0,0.106,0.24,2,50.0,0.207,0.2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
138,2,44.0,0.218,0.28,2,30.0,0.307,0.16,4,43.0,0.422,0.16,3,39.0,0.365,0.18,1,26.0,0.081,0.16,4,38.0,0.464,0.15,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
139,2,35.0,0.31,0.21,2,38.0,0.15,0.23,2,24.0,0.34,0.18,3,51.0,0.392,0.2,4,36.0,0.594,0.19,4,27.0,0.52,0.18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
140,3,33.0,0.371,0.19,2,47.0,0.238,0.22,2,24.0,0.14,0.17,2,24.0,0.118,0.22,1,45.0,0.04,0.23,2,41.0,0.328,0.21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
141,4,35.0,0.531,0.17,4,31.0,0.447,0.19,3,40.0,0.359,0.17,2,52.0,0.106,0.24,2,30.0,0.228,0.16,2,41.0,0.163,0.23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
142,2,51.0,0.14,0.25,4,29.0,0.5,0.18,3,33.0,0.395,0.19,3,25.0,0.39,0.17,1,23.0,0.082,0.21,2,51.0,0.129,0.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
143,4,23.0,0.461,0.19,4,43.0,0.422,0.16,4,31.0,0.436,0.16,2,35.0,0.31,0.21,2,41.0,0.328,0.21,3,25.0,0.382,0.18,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
144,3,32.0,0.388,0.18,2,40.0,0.341,0.17,2,47.0,0.238,0.22,2,47.0,0.214,0.2,4,38.0,0.464,0.15,1,51.0,0.022,0.28,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
145,4,29.0,0.5,0.18,4,35.0,0.531,0.17,3,39.0,0.365,0.18,3,33.0,0.371,0.19,2,50.0,0.207,0.2,4,36.0,0.594,0.19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
146,2,38.0,0.15,0.23,2,34.0,0.176,0.21,2,45.0,0.184,0.22,3,40.0,0.359,0.17,1,26.0,0.081,0.16,1,23.0,0.082,0.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
147,2,48.0,0.214,0.22,1,39.0,0.231,0.19,3,25.0,0.39,0.17,2,24.0,0.14,0.17,2,47.0,0.238,0.22,1,51.0,0.043,0.24,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
148,2,30.0,0.228,0.16,2,52.0,0.106,0.24,3,25.0,0.382,0.18,2,40.0,0.341,0.17,2,24.0,0.118,0.22,2,22.0,0.159,0.26,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
149,2,41.0,0.328,0.21,3,33.0,0.395,0.19,3,33.0,0.371,0.19,2,30.0,0.307,0.16,1,51.0,0.022,0.28,4,31.0,0.447,0.19,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
150,2,51.0,0.129,0.25,3,32.0,0.388,0.18,4,44.0,0.464,0.19,1,23.0,0.082,0.21,4,43.0,0.422,0.16,2,44.0,0.218,0.28,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
151,4,27.0,0.52,0.18,2,48.0,0.214,0.22,1,45.0,0.04,0.23,2,50.0,0.207,0.2,2,41.0,0.163,0.23,2,24.0,0.34,0.18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
152,2,24.0,0.14,0.17,2,51.0,0.14,0.25,3,51.0,0.392,0.2,1,26.0,0.081,0.16,4,31.0,0.436,0.16,2,26.0,0.409,0.16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
153,4,36.0,0.594,0.19,3,33.0,0.371,0.19,1,51.0,0.043,0.24,2,24.0,0.118,0.22,2,33.0,0.367,0.17,2,45.0,0.184,0.22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
154,2,30.0,0.307,0.16,2,35.0,0.31,0.21,3,32.0,0.388,0.18,2,47.0,0.238,0.22,4,23.0,0.461,0.19,4,35.0,0.531,0.17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
155,2,40.0,0.341,0.17,4,44.0,0.464,0.19,2,50.0,0.207,0.2,4,31.0,0.447,0.19,4,29.0,0.5,0.18,2,47.0,0.214,0.2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
156,3,33.0,0.395,0.19,4,27.0,0.52,0.18,2,30.0,0.228,0.16,1,39.0,0.231,0.19,3,39.0,0.365,0.18,4,31.0,0.436,0.16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
157,3,40.0,0.359,0.17,2,41.0,0.328,0.21,2,33.0,0.367,0.17,4,38.0,0.464,0.15,2,26.0,0.409,0.16,4,43.0,0.422,0.16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
158,1,51.0,0.022,0.28,2,41.0,0.163,0.23,2,38.0,0.15,0.23,4,29.0,0.5,0.18,2,24.0,0.118,0.22,1,23.0,0.082,0.21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
159,2,22.0,0.159,0.26,1,45.0,0.04,0.23,3,33.0,0.371,0.19,2,48.0,0.214,0.22,3,25.0,0.382,0.18,2,35.0,0.31,0.21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
160,2,45.0,0.184,0.22,2,24.0,0.34,0.18,2,40.0,0.341,0.17,2,51.0,0.14,0.25,2,44.0,0.218,0.28,2,47.0,0.238,0.22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
161,3,25.0,0.39,0.17,2,50.0,0.207,0.2,4,27.0,0.52,0.18,2,34.0,0.176,0.21,3,32.0,0.388,0.18,2,30.0,0.307,0.16,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
162,2,47.0,0.214,0.2,3,40.0,0.359,0.17,4,23.0,0.461,0.19,1,51.0,0.022,0.28,2,24.0,0.14,0.17,3,39.0,0.365,0.18,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
163,4,38.0,0.464,0.15,2,45.0,0.184,0.22,2,51.0,0.129,0.25,2,41.0,0.163,0.23,1,51.0,0.043,0.24,1,26.0,0.081,0.16,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
164,4,43.0,0.422,0.16,2,22.0,0.159,0.26,4,35.0,0.531,0.17,2,26.0,0.409,0.16,2,51.0,0.14,0.25,2,38.0,0.15,0.23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
165,2,24.0,0.34,0.18,3,25.0,0.39,0.17,3,33.0,0.395,0.19,4,31.0,0.436,0.16,2,35.0,0.31,0.21,2,24.0,0.118,0.22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
166,4,44.0,0.464,0.19,2,47.0,0.214,0.2,2,41.0,0.328,0.21,1,45.0,0.04,0.23,1,39.0,0.231,0.19,2,33.0,0.367,0.17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
167,4,31.0,0.447,0.19,4,23.0,0.461,0.19,2,44.0,0.218,0.28,4,36.0,0.594,0.19,2,34.0,0.176,0.21,2,30.0,0.228,0.16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
168,4,29.0,0.5,0.18,2,26.0,0.409,0.16,3,40.0,0.359,0.17,4,27.0,0.52,0.18,3,33.0,0.395,0.19,2,40.0,0.341,0.17,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
169,4,31.0,0.436,0.16,4,44.0,0.464,0.19,4,38.0,0.464,0.15,3,39.0,0.365,0.18,4,35.0,0.531,0.17,3,33.0,0.371,0.19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
170,2,35.0,0.31,0.21,2,51.0,0.129,0.25,2,22.0,0.159,0.26,4,31.0,0.447,0.19,2,24.0,0.118,0.22,1,26.0,0.081,0.16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
171,2,51.0,0.14,0.25,2,24.0,0.14,0.17,1,45.0,0.04,0.23,2,44.0,0.218,0.28,1,23.0,0.082,0.21,2,34.0,0.176,0.21,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
172,1,39.0,0.231,0.19,2,30.0,0.307,0.16,1,51.0,0.022,0.28,1,51.0,0.043,0.24,2,24.0,0.34,0.18,2,48.0,0.214,0.22,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
173,2,41.0,0.163,0.23,2,41.0,0.328,0.21,2,50.0,0.207,0.2,2,22.0,0.159,0.26,2,45.0,0.184,0.22,2,24.0,0.118,0.22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
174,2,47.0,0.214,0.2,1,45.0,0.04,0.23,2,34.0,0.176,0.21,2,51.0,0.129,0.25,1,26.0,0.081,0.16,2,38.0,0.15,0.23,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
175,3,25.0,0.382,0.18,2,44.0,0.218,0.28,2,35.0,0.31,0.21,2,24.0,0.14,0.17,2,30.0,0.307,0.16,2,24.0,0.34,0.18,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
176,2,48.0,0.214,0.22,2,40.0,0.341,0.17,1,51.0,0.043,0.24,2,45.0,0.184,0.22,2,38.0,0.15,0.23,1,23.0,0.082,0.21,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
177,4,38.0,0.464,0.15,4,27.0,0.52,0.18,2,33.0,0.367,0.17,3,39.0,0.365,0.18,2,47.0,0.238,0.22,3,25.0,0.39,0.17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
178,4,31.0,0.436,0.16,4,35.0,0.531,0.17,2,26.0,0.409,0.16,4,44.0,0.464,0.19,2,30.0,0.228,0.16,4,43.0,0.422,0.16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
179,4,29.0,0.5,0.18,3,40.0,0.359,0.17,4,23.0,0.461,0.19,4,36.0,0.594,0.19,3,33.0,0.395,0.19,3,33.0,0.371,0.19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
180,2,40.0,0.341,0.17,4,31.0,0.447,0.19,2,41.0,0.163,0.23,2,47.0,0.214,0.2,3,25.0,0.382,0.18,3,32.0,0.388,0.18,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
181,2,51.0,0.129,0.25,2,41.0,0.163,0.23,2,45.0,0.184,0.22,3,32.0,0.388,0.18,1,23.0,0.082,0.21,2,51.0,0.14,0.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
182,2,24.0,0.34,0.18,3,25.0,0.39,0.17,1,45.0,0.04,0.23,2,50.0,0.207,0.2,1,26.0,0.081,0.16,2,24.0,0.14,0.17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
183,1,51.0,0.022,0.28,2,33.0,0.367,0.17,3,25.0,0.382,0.18,2,22.0,0.159,0.26,2,47.0,0.214,0.2,2,41.0,0.328,0.21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
184,4,43.0,0.422,0.16,2,48.0,0.214,0.22,2,44.0,0.218,0.28,2,35.0,0.31,0.21,4,23.0,0.461,0.19,2,24.0,0.118,0.22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
185,2,38.0,0.15,0.23,3,33.0,0.395,0.19,1,39.0,0.231,0.19,2,41.0,0.163,0.23,4,36.0,0.594,0.19,4,31.0,0.447,0.19,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
186,3,33.0,0.371,0.19,2,47.0,0.238,0.22,2,30.0,0.228,0.16,1,45.0,0.04,0.23,1,51.0,0.043,0.24,1,23.0,0.082,0.21,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
187,2,44.0,0.218,0.28,3,39.0,0.365,0.18,2,47.0,0.214,0.2,1,26.0,0.081,0.16,3,32.0,0.388,0.18,4,44.0,0.464,0.19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
188,2,34.0,0.176,0.21,3,25.0,0.382,0.18,2,24.0,0.34,0.18,2,51.0,0.129,0.25,1,39.0,0.231,0.19,4,35.0,0.531,0.17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
189,4,31.0,0.447,0.19,2,50.0,0.207,0.2,2,48.0,0.214,0.22,2,30.0,0.307,0.16,2,22.0,0.159,0.26,2,40.0,0.341,0.17,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
190,4,44.0,0.464,0.19,4,36.0,0.594,0.19,2,47.0,0.238,0.22,2,33.0,0.367,0.17,3,33.0,0.395,0.19,4,43.0,0.422,0.16,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0
191,4,35.0,0.531,0.17,4,23.0,0.461,0.19,3,39.0,0.365,0.18,2,30.0,0.228,0.16,3,25.0,0.39,0.17,3,33.0,0.371,0.19,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
192,4,29.0,0.5,0.18,4,31.0,0.436,0.16,4,38.0,0.464,0.15,4,27.0,0.52,0.18,3,40.0,0.359,0.17,2,26.0,0.409,0.16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
193,2,39.0,0.243,0.19,2,52.0,0.233,0.23,1,39.0,0.231,0.19,4,31.0,0.58,0.17,3,22.0,0.449,0.13,2,24.0,0.34,0.18,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0
194,3,29.0,0.376,0.21,3,40.0,0.411,0.19,3,30.0,0.343,0.2,2,43.0,0.267,0.21,2,51.0,0.256,0.23,3,44.0,0.342,0.19,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
195,2,40.0,0.294,0.18,2,41.0,0.114,0.23,4,43.0,0.455,0.16,2,39.0,0.24,0.21,3,37.0,0.442,0.17,2,25.0,0.188,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
196,3,37.0,0.441,0.16,2,51.0,0.137,0.24,4,27.0,0.432,0.16,2,47.0,0.305,0.24,2,48.0,0.176,0.19,2,26.0,0.355,0.21,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
197,3,40.0,0.411,0.19,4,38.0,0.415,0.16,1,26.0,0.2,0.22,3,22.0,0.449,0.13,2,21.0,0.137,0.18,3,38.0,0.395,0.19,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
198,3,45.0,0.421,0.16,2,43.0,0.267,0.21,2,39.0,0.24,0.21,3,42.0,0.368,0.19,2,42.0,0.23,0.2,4,28.0,0.546,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
199,3,39.0,0.382,0.18,2,43.0,0.244,0.25,2,39.0,0.243,0.19,2,40.0,0.294,0.18,2,47.0,0.305,0.24,3,39.0,0.328,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
