,racer_1_rank,racer_1_age,racer_1_doub,racer_1_ave_st,racer_2_rank,racer_2_age,racer_2_doub,racer_2_ave_st,racer_3_rank,racer_3_age,racer_3_doub,racer_3_ave_st,racer_4_rank,racer_4_age,racer_4_doub,racer_4_ave_st,racer_5_rank,racer_5_age,racer_5_doub,racer_5_ave_st,racer_6_rank,racer_6_age,racer_6_doub,racer_6_ave_st,race_1,race_2,race_3,race_4,race_5,race_6,race_7,race_8,race_9,race_10,race_11,race_12,racer_1_male_0,racer_1_male_1,racer_2_male_0,racer_2_male_1,racer_3_male_0,racer_3_male_1,racer_4_male_0,racer_4_male_1,racer_5_male_0,racer_5_male_1,racer_6_male_0,racer_6_male_1
12155,2,23.0,0.273,0.17,2,50.0,0.145,0.17,3,28.0,0.369,0.16,3,29.0,0.451,0.16,1,22.0,0.09,0.19,1,55.0,0.17,0.24,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12156,3,29.0,0.404,0.17,2,28.0,0.196,0.21,3,50.0,0.373,0.19,2,52.0,0.341,0.17,3,29.0,0.407,0.14,2,50.0,0.162,0.23,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12157,3,56.0,0.377,0.18,4,28.0,0.534,0.13,2,52.0,0.216,0.19,2,50.0,0.234,0.16,2,55.0,0.241,0.18,2,27.0,0.273,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12158,2,56.0,0.217,0.19,3,29.0,0.436,0.17,2,51.0,0.356,0.16,2,68.0,0.243,0.18,2,55.0,0.157,0.19,1,29.0,0.102,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12159,3,28.0,0.369,0.16,3,28.0,0.409,0.18,2,52.0,0.345,0.16,1,58.0,0.265,0.17,4,30.0,0.512,0.16,2,24.0,0.362,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12160,4,29.0,0.571,0.15,3,29.0,0.35,0.15,2,50.0,0.145,0.17,2,28.0,0.196,0.21,2,58.0,0.135,0.17,2,27.0,0.258,0.17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12161,3,55.0,0.407,0.15,2,27.0,0.273,0.17,4,50.0,0.647,0.15,2,28.0,0.236,0.18,2,26.0,0.29,0.2,1,22.0,0.09,0.19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12162,1,58.0,0.265,0.17,3,29.0,0.404,0.17,4,30.0,0.512,0.16,4,28.0,0.534,0.13,3,29.0,0.436,0.17,2,56.0,0.217,0.19,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12163,3,29.0,0.451,0.16,4,50.0,0.647,0.15,3,55.0,0.407,0.15,3,50.0,0.373,0.19,2,24.0,0.362,0.16,4,29.0,0.571,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
12164,3,54.0,0.377,0.15,4,29.0,0.576,0.15,4,29.0,0.451,0.16,3,49.0,0.441,0.18,2,52.0,0.381,0.17,3,30.0,0.388,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
12165,2,56.0,0.044,0.22,2,30.0,0.336,0.15,2,49.0,0.269,0.19,3,23.0,0.364,0.14,1,26.0,0.062,0.19,2,22.0,0.216,0.19,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0
12166,2,50.0,0.127,0.22,2,51.0,0.197,0.22,2,44.0,0.2,0.2,4,27.0,0.522,0.14,2,39.0,0.223,0.14,3,47.0,0.341,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12167,2,42.0,0.281,0.2,3,57.0,0.33,0.18,4,35.0,0.485,0.19,3,42.0,0.321,0.18,2,29.0,0.168,0.16,4,38.0,0.496,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12168,2,49.0,0.229,0.21,2,34.0,0.323,0.2,3,30.0,0.322,0.14,2,21.0,0.142,0.23,2,40.0,0.263,0.18,3,50.0,0.365,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12169,2,53.0,0.301,0.17,3,23.0,0.364,0.14,4,32.0,0.409,0.17,3,48.0,0.361,0.18,2,26.0,0.256,0.17,3,33.0,0.371,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
12170,3,26.0,0.44,0.13,2,47.0,0.337,0.16,2,39.0,0.223,0.14,2,46.0,0.173,0.22,2,41.0,0.358,0.18,4,34.0,0.472,0.17,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12171,4,37.0,0.554,0.14,2,29.0,0.168,0.16,2,35.0,0.152,0.21,2,30.0,0.336,0.15,2,52.0,0.185,0.17,2,44.0,0.2,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
12172,2,51.0,0.258,0.22,4,29.0,0.485,0.15,2,40.0,0.263,0.18,2,44.0,0.26,0.15,2,52.0,0.295,0.19,3,42.0,0.321,0.18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12173,4,37.0,0.459,0.16,2,49.0,0.229,0.21,2,48.0,0.235,0.15,3,33.0,0.371,0.16,3,43.0,0.333,0.17,4,35.0,0.485,0.19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12174,3,57.0,0.33,0.18,3,26.0,0.44,0.13,3,36.0,0.364,0.17,3,47.0,0.341,0.2,3,30.0,0.322,0.14,3,48.0,0.361,0.18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12175,2,47.0,0.337,0.16,2,35.0,0.152,0.21,4,38.0,0.496,0.17,3,50.0,0.365,0.16,2,49.0,0.269,0.19,4,32.0,0.409,0.17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
12176,4,29.0,0.485,0.15,4,37.0,0.554,0.14,4,50.0,0.489,0.14,4,34.0,0.472,0.17,4,29.0,0.528,0.14,4,27.0,0.522,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
12177,2,48.0,0.235,0.15,2,40.0,0.263,0.18,2,26.0,0.256,0.17,2,52.0,0.295,0.19,2,22.0,0.216,0.19,2,46.0,0.173,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
12178,2,52.0,0.185,0.17,4,38.0,0.496,0.17,2,44.0,0.26,0.15,2,50.0,0.127,0.22,2,42.0,0.281,0.2,4,29.0,0.528,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12179,2,49.0,0.269,0.19,4,50.0,0.489,0.14,3,43.0,0.333,0.17,3,30.0,0.322,0.14,2,34.0,0.323,0.2,3,36.0,0.364,0.17,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
12180,2,41.0,0.358,0.18,2,44.0,0.2,0.2,2,53.0,0.301,0.17,2,49.0,0.229,0.21,4,32.0,0.409,0.17,4,37.0,0.554,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12181,3,50.0,0.365,0.16,4,27.0,0.522,0.14,3,26.0,0.44,0.13,4,37.0,0.459,0.16,2,51.0,0.197,0.22,2,52.0,0.295,0.19,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12182,4,38.0,0.496,0.17,2,39.0,0.223,0.14,1,26.0,0.062,0.19,2,48.0,0.235,0.15,3,47.0,0.341,0.2,2,56.0,0.044,0.22,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0
12183,3,48.0,0.361,0.18,4,32.0,0.409,0.17,2,51.0,0.258,0.22,3,36.0,0.364,0.17,4,34.0,0.472,0.17,2,44.0,0.26,0.15,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12184,2,34.0,0.323,0.2,2,53.0,0.301,0.17,2,29.0,0.168,0.16,4,29.0,0.528,0.14,2,21.0,0.142,0.23,4,37.0,0.459,0.16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12185,4,35.0,0.485,0.19,2,42.0,0.281,0.2,3,23.0,0.364,0.14,4,37.0,0.554,0.14,3,26.0,0.44,0.13,3,43.0,0.333,0.17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1
12186,4,50.0,0.489,0.14,2,41.0,0.358,0.18,3,33.0,0.371,0.16,2,35.0,0.152,0.21,3,42.0,0.321,0.18,2,50.0,0.127,0.22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
12187,2,46.0,0.173,0.22,2,26.0,0.256,0.17,3,47.0,0.341,0.2,3,23.0,0.364,0.14,2,51.0,0.258,0.22,2,51.0,0.197,0.22,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
12188,2,44.0,0.2,0.2,2,21.0,0.142,0.23,2,50.0,0.127,0.22,4,50.0,0.489,0.14,2,22.0,0.216,0.19,2,52.0,0.185,0.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
12189,2,52.0,0.295,0.19,4,29.0,0.528,0.14,3,50.0,0.365,0.16,1,26.0,0.062,0.19,3,36.0,0.364,0.17,2,47.0,0.337,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
12190,3,43.0,0.333,0.17,4,34.0,0.472,0.17,4,37.0,0.459,0.16,2,35.0,0.152,0.21,2,49.0,0.229,0.21,3,26.0,0.44,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12191,3,47.0,0.341,0.2,3,48.0,0.361,0.18,3,57.0,0.33,0.18,2,40.0,0.263,0.18,4,35.0,0.485,0.19,2,53.0,0.301,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12192,2,44.0,0.26,0.15,3,42.0,0.321,0.18,4,27.0,0.522,0.14,2,22.0,0.216,0.19,4,38.0,0.496,0.17,2,41.0,0.358,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
12193,4,29.0,0.528,0.14,3,30.0,0.322,0.14,2,56.0,0.044,0.22,2,44.0,0.2,0.2,3,23.0,0.364,0.14,2,42.0,0.281,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1
12194,4,32.0,0.409,0.17,1,26.0,0.062,0.19,2,34.0,0.323,0.2,2,51.0,0.258,0.22,2,35.0,0.152,0.21,4,50.0,0.489,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1
12195,3,42.0,0.321,0.18,3,33.0,0.371,0.16,4,29.0,0.485,0.15,2,39.0,0.223,0.14,2,53.0,0.301,0.17,2,49.0,0.229,0.21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12196,4,34.0,0.472,0.17,3,50.0,0.365,0.16,2,41.0,0.358,0.18,3,30.0,0.322,0.14,2,48.0,0.235,0.15,3,57.0,0.33,0.18,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
12197,4,27.0,0.522,0.14,3,43.0,0.333,0.17,2,52.0,0.295,0.19,2,26.0,0.256,0.17,3,48.0,0.361,0.18,2,34.0,0.323,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
12198,2,40.0,0.263,0.18,2,52.0,0.185,0.17,2,51.0,0.197,0.22,2,22.0,0.216,0.19,2,56.0,0.044,0.22,2,44.0,0.2,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
12199,2,29.0,0.168,0.16,2,51.0,0.258,0.22,2,26.0,0.256,0.17,4,29.0,0.528,0.14,2,50.0,0.127,0.22,1,26.0,0.062,0.19,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
12200,2,35.0,0.152,0.21,2,48.0,0.235,0.15,3,47.0,0.341,0.2,3,36.0,0.364,0.17,2,44.0,0.26,0.15,2,47.0,0.337,0.16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12201,2,39.0,0.223,0.14,4,37.0,0.459,0.16,3,30.0,0.322,0.14,2,34.0,0.323,0.2,2,30.0,0.336,0.15,2,42.0,0.281,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
12202,2,21.0,0.142,0.23,2,46.0,0.173,0.22,2,41.0,0.358,0.18,2,51.0,0.197,0.22,2,40.0,0.263,0.18,3,33.0,0.371,0.16,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12203,4,35.0,0.485,0.19,3,47.0,0.341,0.2,2,35.0,0.152,0.21,1,26.0,0.062,0.19,2,39.0,0.223,0.14,2,30.0,0.336,0.15,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
12204,3,30.0,0.322,0.14,2,44.0,0.26,0.15,3,42.0,0.321,0.18,2,52.0,0.185,0.17,3,33.0,0.371,0.16,2,48.0,0.235,0.15,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12205,2,34.0,0.323,0.2,3,36.0,0.364,0.17,4,29.0,0.528,0.14,2,21.0,0.142,0.23,3,57.0,0.33,0.18,2,46.0,0.173,0.22,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12206,4,50.0,0.489,0.14,4,37.0,0.554,0.14,4,27.0,0.522,0.14,4,32.0,0.409,0.17,3,48.0,0.361,0.18,3,50.0,0.365,0.16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
12207,4,29.0,0.485,0.15,4,38.0,0.496,0.17,2,49.0,0.229,0.21,3,26.0,0.44,0.13,2,53.0,0.301,0.17,4,34.0,0.472,0.17,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
12208,1,26.0,0.062,0.19,2,51.0,0.258,0.22,2,52.0,0.185,0.17,2,42.0,0.281,0.2,2,44.0,0.2,0.2,2,30.0,0.336,0.15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
12209,2,46.0,0.173,0.22,3,42.0,0.321,0.18,2,50.0,0.127,0.22,3,57.0,0.33,0.18,2,22.0,0.216,0.19,2,39.0,0.223,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1
12210,3,33.0,0.371,0.16,2,35.0,0.152,0.21,4,34.0,0.472,0.17,2,52.0,0.295,0.19,2,44.0,0.26,0.15,2,40.0,0.263,0.18,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12211,2,42.0,0.281,0.2,2,41.0,0.358,0.18,3,36.0,0.364,0.17,2,49.0,0.229,0.21,2,51.0,0.258,0.22,3,30.0,0.322,0.14,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12212,2,44.0,0.2,0.2,3,47.0,0.341,0.2,4,50.0,0.489,0.14,2,26.0,0.256,0.17,4,35.0,0.485,0.19,2,29.0,0.168,0.16,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12213,3,48.0,0.361,0.18,2,44.0,0.26,0.15,3,23.0,0.364,0.14,2,22.0,0.216,0.19,2,46.0,0.173,0.22,2,21.0,0.142,0.23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1
12214,4,29.0,0.528,0.14,2,39.0,0.223,0.14,3,26.0,0.44,0.13,2,50.0,0.127,0.22,2,34.0,0.323,0.2,2,47.0,0.337,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12215,3,57.0,0.33,0.18,2,40.0,0.263,0.18,2,48.0,0.235,0.15,4,35.0,0.485,0.19,3,42.0,0.321,0.18,4,37.0,0.459,0.16,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12216,4,34.0,0.472,0.17,3,48.0,0.361,0.18,2,49.0,0.229,0.21,2,41.0,0.358,0.18,3,47.0,0.341,0.2,3,33.0,0.371,0.16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12217,4,50.0,0.489,0.14,3,26.0,0.44,0.13,4,37.0,0.554,0.14,3,36.0,0.364,0.17,4,29.0,0.528,0.14,2,35.0,0.152,0.21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
12218,4,29.0,0.485,0.15,4,32.0,0.409,0.17,4,38.0,0.496,0.17,4,27.0,0.522,0.14,2,53.0,0.301,0.17,3,50.0,0.365,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
12219,2,38.0,0.25,0.16,2,48.0,0.227,0.2,2,49.0,0.275,0.19,2,55.0,0.128,0.23,2,31.0,0.113,0.14,1,26.0,0.0,0.19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12220,2,46.0,0.171,0.19,2,35.0,0.285,0.17,1,34.0,0.166,0.17,4,42.0,0.508,0.15,2,45.0,0.209,0.2,2,53.0,0.257,0.15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12221,1,45.0,0.148,0.2,4,51.0,0.428,0.17,4,35.0,0.513,0.17,2,32.0,0.219,0.16,4,38.0,0.448,0.14,3,34.0,0.428,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12222,2,34.0,0.252,0.2,4,39.0,0.5,0.16,4,47.0,0.458,0.16,3,45.0,0.365,0.19,2,27.0,0.108,0.17,4,34.0,0.462,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12223,2,55.0,0.128,0.23,2,29.0,0.309,0.17,4,38.0,0.492,0.13,3,45.0,0.438,0.17,3,38.0,0.451,0.16,2,46.0,0.202,0.18,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12224,2,37.0,0.154,0.18,2,31.0,0.113,0.14,2,31.0,0.191,0.18,4,39.0,0.489,0.15,4,38.0,0.588,0.14,2,45.0,0.209,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12225,4,39.0,0.514,0.16,2,38.0,0.25,0.16,2,32.0,0.219,0.16,2,35.0,0.275,0.18,2,53.0,0.191,0.16,2,24.0,0.092,0.21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12226,4,38.0,0.448,0.14,2,46.0,0.171,0.19,2,37.0,0.087,0.26,2,34.0,0.252,0.2,4,44.0,0.434,0.15,2,49.0,0.275,0.19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12227,3,45.0,0.438,0.17,3,37.0,0.36,0.16,4,34.0,0.462,0.15,3,46.0,0.381,0.17,2,35.0,0.285,0.17,4,35.0,0.513,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12228,4,39.0,0.489,0.15,4,47.0,0.458,0.16,2,53.0,0.257,0.15,3,34.0,0.428,0.13,2,48.0,0.227,0.2,2,29.0,0.309,0.17,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12229,3,45.0,0.365,0.19,2,53.0,0.191,0.16,3,38.0,0.451,0.16,3,28.0,0.371,0.17,2,38.0,0.25,0.16,4,51.0,0.428,0.17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
12230,4,42.0,0.508,0.15,4,44.0,0.434,0.15,4,38.0,0.588,0.14,4,39.0,0.514,0.16,4,39.0,0.5,0.16,4,38.0,0.492,0.13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
12231,2,38.0,0.25,0.16,2,32.0,0.219,0.16,2,27.0,0.108,0.17,2,31.0,0.191,0.18,1,26.0,0.0,0.19,2,35.0,0.285,0.17,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12232,2,37.0,0.087,0.26,2,37.0,0.154,0.18,1,45.0,0.148,0.2,4,44.0,0.434,0.15,1,34.0,0.166,0.17,2,46.0,0.202,0.18,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12233,2,53.0,0.191,0.16,4,39.0,0.489,0.15,3,46.0,0.381,0.17,2,53.0,0.257,0.15,4,39.0,0.514,0.16,3,45.0,0.438,0.17,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12234,2,48.0,0.227,0.2,4,38.0,0.588,0.14,3,28.0,0.371,0.17,4,51.0,0.428,0.17,4,35.0,0.513,0.17,3,37.0,0.36,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12235,4,47.0,0.458,0.16,3,34.0,0.428,0.13,3,45.0,0.365,0.19,4,38.0,0.492,0.13,2,37.0,0.154,0.18,1,26.0,0.0,0.19,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12236,2,35.0,0.275,0.18,3,38.0,0.451,0.16,2,55.0,0.128,0.23,2,37.0,0.087,0.26,4,42.0,0.508,0.15,2,24.0,0.092,0.21,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12237,4,39.0,0.5,0.16,2,38.0,0.25,0.16,2,31.0,0.113,0.14,2,27.0,0.108,0.17,2,46.0,0.202,0.18,2,45.0,0.209,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12238,3,34.0,0.428,0.13,1,34.0,0.166,0.17,4,38.0,0.448,0.14,2,38.0,0.25,0.16,4,39.0,0.489,0.15,4,38.0,0.588,0.14,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12239,3,28.0,0.371,0.17,4,39.0,0.514,0.16,2,29.0,0.309,0.17,1,45.0,0.148,0.2,2,24.0,0.092,0.21,3,45.0,0.365,0.19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12240,4,35.0,0.513,0.17,4,42.0,0.508,0.15,3,45.0,0.438,0.17,4,47.0,0.458,0.16,2,34.0,0.252,0.2,2,31.0,0.191,0.18,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12241,3,38.0,0.451,0.16,2,49.0,0.275,0.19,4,51.0,0.428,0.17,4,39.0,0.5,0.16,2,46.0,0.171,0.19,3,46.0,0.381,0.17,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
12242,4,44.0,0.434,0.15,2,35.0,0.275,0.18,3,37.0,0.36,0.16,4,34.0,0.462,0.15,4,38.0,0.492,0.13,4,38.0,0.448,0.14,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
12243,3,37.0,0.36,0.16,2,27.0,0.108,0.17,2,53.0,0.191,0.16,2,46.0,0.202,0.18,2,55.0,0.128,0.23,2,38.0,0.25,0.16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12244,2,53.0,0.257,0.15,3,28.0,0.371,0.17,2,34.0,0.252,0.2,2,37.0,0.154,0.18,1,45.0,0.148,0.2,4,42.0,0.508,0.15,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12245,1,34.0,0.166,0.17,4,35.0,0.513,0.17,2,38.0,0.25,0.16,2,31.0,0.113,0.14,2,35.0,0.275,0.18,4,44.0,0.434,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12246,2,32.0,0.219,0.16,3,45.0,0.438,0.17,4,39.0,0.5,0.16,2,53.0,0.191,0.16,2,29.0,0.309,0.17,2,45.0,0.209,0.2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12247,3,46.0,0.381,0.17,2,34.0,0.252,0.2,2,38.0,0.25,0.16,2,48.0,0.227,0.2,2,46.0,0.202,0.18,2,24.0,0.092,0.21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12248,2,49.0,0.275,0.19,3,45.0,0.365,0.19,4,39.0,0.514,0.16,3,38.0,0.451,0.16,3,37.0,0.36,0.16,4,47.0,0.458,0.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12249,2,29.0,0.309,0.17,4,38.0,0.448,0.14,4,44.0,0.434,0.15,2,46.0,0.171,0.19,2,31.0,0.191,0.18,3,28.0,0.371,0.17,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12250,4,34.0,0.462,0.15,2,53.0,0.257,0.15,3,34.0,0.428,0.13,4,35.0,0.513,0.17,2,37.0,0.087,0.26,4,39.0,0.5,0.16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12251,4,51.0,0.428,0.17,2,55.0,0.128,0.23,4,42.0,0.508,0.15,2,35.0,0.285,0.17,3,45.0,0.438,0.17,4,39.0,0.489,0.15,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
12252,4,38.0,0.588,0.14,3,46.0,0.381,0.17,2,37.0,0.154,0.18,4,38.0,0.448,0.14,2,45.0,0.209,0.2,4,39.0,0.514,0.16,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
12253,2,31.0,0.113,0.14,2,31.0,0.191,0.18,2,35.0,0.285,0.17,1,34.0,0.166,0.17,1,26.0,0.0,0.19,2,45.0,0.209,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12254,2,38.0,0.25,0.16,2,53.0,0.191,0.16,2,34.0,0.252,0.2,3,45.0,0.365,0.19,2,46.0,0.202,0.18,2,32.0,0.219,0.16,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
12255,2,27.0,0.108,0.17,2,53.0,0.257,0.15,3,38.0,0.451,0.16,2,48.0,0.227,0.2,4,34.0,0.462,0.15,1,45.0,0.148,0.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1
