,racer_ID,racer_rank,racer_male,racer_age,racer_doub_win,racer_ave_st_time
2148,3710,3,1,39,0.343,0.17
2149,3711,4,1,39,0.504,0.16
2150,3712,4,1,39,0.462,0.18
2151,3713,4,1,39,0.483,0.16
2152,3714,2,1,39,0.312,0.15
2153,3715,2,1,39,0.322,0.17
2154,3716,4,1,39,0.343,0.15
2155,3717,4,1,38,0.507,0.15
2156,3718,2,1,38,0.301,0.20
2157,3719,4,1,38,0.516,0.16
2158,3720,2,1,38,0.147,0.15
2159,3721,4,1,38,0.715,0.13
2160,3722,2,1,43,0.272,0.18
2161,3723,2,1,43,0.168,0.18
2162,3725,3,1,42,0.358,0.18
2163,3726,3,1,42,0.405,0.16
2164,3727,2,1,42,0.193,0.16
2165,3729,2,1,42,0.195,0.22
2166,3730,4,1,41,0.524,0.17
2167,3731,4,1,40,0.513,0.18
2168,3734,4,1,40,0.597,0.18
2169,3736,3,1,40,0.333,0.17
2170,3737,4,1,40,0.542,0.19
2171,3739,2,1,39,0.151,0.21
2172,3740,4,1,39,0.527,0.16
2173,3741,2,1,39,0.225,0.19
2174,3742,3,1,39,0.431,0.17
2175,3743,4,1,39,0.512,0.15
2176,3744,4,1,39,0.576,0.15
2177,3745,2,1,39,0.260,0.18
2178,3746,4,1,38,0.554,0.18
2179,3747,3,1,38,0.367,0.16
2180,3748,2,1,38,0.234,0.15
